station,time,strahl,rel,t,tmax,tmin,vv
16412,2017-03-08,1620.0,41.0,8.5,14.7,2.2,1.5
16412,2017-03-09,660.0,61.0,9.3,15.2,3.3,1.5
16412,2017-03-10,1285.0,58.0,8.9,11.9,5.8,4.5
16412,2017-03-11,1738.0,43.0,7.4,12.3,2.5,2.6
16412,2017-03-12,1252.0,53.0,6.2,10.8,1.5,2.1
16412,2017-03-13,1740.0,51.0,6.0,12.8,-0.8,1.0
16412,2017-03-14,1403.0,45.0,8.3,15.5,1.0,2.6
16412,2017-03-15,1173.0,57.0,9.3,15.9,2.6,1.5
16412,2017-03-16,1780.0,55.0,9.4,17.3,1.5,1.0
16412,2017-03-17,1736.0,52.0,10.3,18.7,1.9,1.5
16412,2017-03-18,770.0,62.0,11.3,15.7,6.9,0.6
16412,2017-03-19,1170.0,65.0,10.7,14.7,6.6,2.1
16412,2017-03-20,1479.0,59.0,12.9,20.2,5.6,1.0
16412,2017-03-21,1141.0,66.0,12.1,18.1,6.0,1.5
16412,2017-03-22,814.0,69.0,11.9,16.1,7.7,1.5
16412,2017-03-23,1210.0,62.0,13.3,19.0,7.5,1.0
16412,2017-03-24,1720.0,63.0,12.0,19.0,4.9,1.5
16412,2017-03-25,1427.0,62.0,9.9,14.9,4.9,1.0
16412,2017-03-26,1719.0,42.0,9.7,14.3,5.1,2.1
16412,2017-03-27,2099.0,43.0,7.0,14.8,-0.9,1.0
16412,2017-03-28,2116.0,43.0,10.9,20.9,0.8,2.1
16412,2017-03-29,1900.0,43.0,13.6,22.7,4.4,2.1
16412,2017-03-30,1293.0,50.0,14.1,20.9,7.3,1.0
16412,2017-03-31,1997.0,53.0,14.0,21.9,6.0,1.5
16412,2017-04-01,1883.0,45.0,14.9,23.3,6.4,2.1
16412,2017-04-02,2074.0,41.0,14.5,23.1,5.9,1.5
16412,2017-04-03,2022.0,44.0,15.3,23.6,6.9,2.1
16412,2017-04-04,1251.0,68.0,14.5,20.9,8.0,3.2
16412,2017-04-05,703.0,56.0,12.5,15.9,9.0,2.1
16412,2017-04-06,1461.0,44.0,11.4,14.1,8.6,3.2
16412,2017-04-07,1393.0,51.0,9.3,15.0,3.5,3.2
16412,2017-04-08,2078.0,53.0,12.3,19.9,4.6,1.0
16412,2017-04-09,1931.0,55.0,13.7,19.5,7.9,1.5
16412,2017-04-10,2193.0,55.0,15.6,24.2,7.0,1.5
16412,2017-04-11,948.0,51.0,13.9,17.8,10.0,1.5
16412,2017-04-12,1749.0,52.0,10.1,16.7,3.4,1.5
16412,2017-04-13,912.0,50.0,13.9,18.9,8.9,1.5
16412,2017-04-14,1575.0,58.0,12.3,18.8,5.7,0.6
16412,2017-04-15,1336.0,70.0,12.8,16.1,9.5,1.5
16412,2017-04-16,1787.0,48.0,12.0,15.3,8.6,2.6
16412,2017-04-17,1626.0,51.0,9.4,13.6,5.1,1.0
16412,2017-04-18,1280.0,51.0,8.4,11.3,5.4,2.1
16412,2017-04-19,1122.0,47.0,5.2,6.9,3.5,3.8
16412,2017-04-20,2380.0,40.0,4.8,7.4,2.1,4.5
16412,2017-04-21,2626.0,39.0,5.7,13.1,-1.7,2.6
16412,2017-04-22,1396.0,42.0,9.7,17.4,1.9,1.5
16412,2017-04-23,2618.0,46.0,9.7,14.0,5.3,2.6
16412,2017-04-24,2115.0,50.0,9.9,17.8,2.0,1.5
16412,2017-04-25,2362.0,49.0,13.9,21.7,6.1,3.2
16412,2017-04-26,867.0,56.0,16.2,18.8,13.6,3.2
16412,2017-04-27,293.0,89.0,10.9,14.5,7.2,2.6
16412,2017-04-28,396.0,89.0,7.5,8.7,6.2,1.5
16412,2017-04-29,1765.0,57.0,7.0,13.4,0.6,1.5
16412,2017-04-30,2588.0,52.0,8.6,15.4,1.7,2.1
16412,2017-05-01,1767.0,58.0,12.5,16.9,8.0,2.1
16412,2017-05-02,2038.0,59.0,14.0,19.8,8.2,1.5
16412,2017-05-03,940.0,75.0,11.3,15.5,7.1,1.5
16412,2017-05-04,2096.0,65.0,12.6,20.0,5.1,1.5
16412,2017-05-05,879.0,80.0,12.2,16.6,7.8,1.0
16412,2017-05-06,2405.0,51.0,13.9,21.6,6.1,2.1
16412,2017-05-07,1780.0,55.0,15.8,21.3,10.3,2.1
16412,2017-05-08,2115.0,47.0,16.1,20.0,12.2,3.2
16412,2017-05-09,1350.0,61.0,12.7,16.2,9.2,2.1
16412,2017-05-10,2641.0,49.0,10.6,15.5,5.6,2.1
16412,2017-05-11,2555.0,49.0,14.3,23.9,4.6,2.6
16412,2017-05-12,2114.0,57.0,18.2,25.1,11.3,1.5
16412,2017-05-13,1959.0,51.0,18.7,24.1,13.2,2.1
16412,2017-05-14,2025.0,65.0,17.6,25.3,9.9,2.1
16412,2017-05-15,1171.0,77.0,16.6,19.6,13.6,1.0
16412,2017-05-16,2205.0,48.0,17.2,24.2,10.2,2.1
16412,2017-05-17,1194.0,54.0,18.5,21.7,15.2,1.5
16412,2017-05-18,2887.0,49.0,17.5,25.6,9.4,2.1
16412,2017-05-19,2951.0,43.0,19.2,27.4,10.9,2.1
16412,2017-05-20,1475.0,36.0,20.0,24.4,15.5,5.2
16412,2017-05-21,2507.0,51.0,16.7,21.3,12.1,5.2
16412,2017-05-22,2622.0,57.0,17.1,24.8,9.4,1.5
16412,2017-05-23,2356.0,60.0,18.0,23.9,12.1,1.5
16412,2017-05-24,1223.0,62.0,17.5,21.6,13.3,2.1
16412,2017-05-25,2676.0,50.0,15.4,21.3,9.4,2.1
16412,2017-05-26,2829.0,49.0,15.7,23.3,8.0,2.1
16412,2017-05-27,2544.0,45.0,20.5,26.1,14.9,2.1
16412,2017-05-28,2990.0,46.0,18.4,25.3,11.5,1.5
16412,2017-05-29,2966.0,49.0,20.0,27.9,12.1,2.1
16412,2017-05-30,2729.0,47.0,22.7,30.6,14.8,2.6
16412,2017-05-31,1787.0,67.0,24.4,30.2,18.5,1.5
16412,2017-06-01,1860.0,66.0,21.3,25.7,16.9,1.5
16412,2017-06-02,1357.0,75.0,20.8,25.2,16.3,1.5
16412,2017-06-03,2751.0,54.0,21.6,27.8,15.3,2.1
16412,2017-06-04,2063.0,61.0,21.9,28.5,15.2,1.0
16412,2017-06-05,1495.0,66.0,18.5,22.5,14.5,1.5
16412,2017-06-06,1269.0,71.0,18.9,23.9,13.8,2.1
16412,2017-06-07,492.0,79.0,14.6,16.9,12.2,1.0
16412,2017-06-08,3130.0,53.0,14.7,21.7,7.7,1.5
16412,2017-06-09,3070.0,48.0,17.5,25.7,9.3,2.1
16412,2017-06-10,2338.0,64.0,20.1,25.6,14.5,2.1
16412,2017-06-11,3079.0,47.0,18.8,26.0,11.6,1.5
16412,2017-06-12,2722.0,61.0,21.7,30.5,12.9,1.5
16412,2017-06-13,2794.0,65.0,22.5,27.6,17.3,1.5
16412,2017-06-14,2323.0,54.0,22.0,26.4,17.5,2.1
16412,2017-06-15,2764.0,56.0,21.8,27.4,16.2,2.1
16412,2017-06-16,1589.0,60.0,21.5,26.4,16.6,1.0
16412,2017-06-17,2149.0,44.0,20.6,24.6,16.6,4.5
16412,2017-06-18,2757.0,39.0,20.8,25.6,16.0,3.8
16412,2017-06-19,3147.0,44.0,20.0,27.8,12.2,1.5
16412,2017-06-20,2952.0,46.0,23.2,32.0,14.4,2.1
16412,2017-06-21,2584.0,47.0,27.1,33.3,20.9,3.2
16412,2017-06-22,2775.0,44.0,25.5,34.3,16.7,2.6
16412,2017-06-23,1426.0,65.0,26.0,32.2,19.7,3.2
16412,2017-06-24,2709.0,61.0,23.5,30.5,16.4,1.5
16412,2017-06-25,1029.0,83.0,22.8,27.7,17.8,1.5
16412,2017-06-26,3021.0,57.0,22.0,28.4,15.5,2.1
16412,2017-06-27,2076.0,55.0,23.0,29.1,16.8,2.1
16412,2017-06-28,1550.0,65.0,23.0,29.1,16.9,2.1
16412,2017-06-29,1820.0,57.0,20.7,25.6,15.7,2.6
16412,2017-06-30,2430.0,44.0,20.5,27.4,13.6,3.2
16412,2017-07-01,2289.0,52.0,21.2,25.6,16.7,2.1
16412,2017-07-02,1821.0,62.0,17.8,23.2,12.4,2.1
16412,2017-07-03,2366.0,46.0,20.5,24.4,16.5,2.6
16412,2017-07-04,2131.0,48.0,20.3,27.3,13.2,1.5
16412,2017-07-05,2784.0,54.0,23.0,30.2,15.8,2.6
16412,2017-07-06,2432.0,60.0,24.4,30.9,17.8,2.1
16412,2017-07-07,2481.0,69.0,24.0,31.6,16.3,1.5
16412,2017-07-08,2441.0,44.0,26.0,32.4,19.6,2.6
16412,2017-07-09,2545.0,50.0,26.0,31.5,20.4,1.5
16412,2017-07-10,2848.0,47.0,26.3,33.4,19.2,2.6
16412,2017-07-11,1810.0,53.0,25.0,30.1,19.8,3.2
16412,2017-07-12,2803.0,69.0,23.0,29.5,16.5,2.1
16412,2017-07-13,2780.0,40.0,21.9,27.3,16.4,2.6
16412,2017-07-14,1051.0,66.0,18.4,24.1,12.6,1.0
16412,2017-07-15,2038.0,47.0,18.4,22.8,14.0,3.8
16412,2017-07-16,2781.0,42.0,18.2,24.3,12.1,2.1
16412,2017-07-17,2984.0,43.0,20.4,27.2,13.5,2.6
16412,2017-07-18,2688.0,44.0,22.8,29.4,16.2,1.5
16412,2017-07-19,2503.0,50.0,24.0,31.4,16.5,1.5
16412,2017-07-20,2752.0,46.0,25.1,33.2,16.9,2.6
16412,2017-07-21,2659.0,49.0,24.3,30.6,18.0,2.6
16412,2017-07-22,2438.0,54.0,25.7,32.7,18.7,2.1
16412,2017-07-23,2050.0,60.0,25.2,31.0,19.3,2.1
16412,2017-07-24,1014.0,83.0,20.3,24.4,16.1,1.5
16412,2017-07-25,2278.0,54.0,18.7,24.2,13.2,1.0
16412,2017-07-26,1192.0,68.0,16.2,20.4,12.0,0.6
16412,2017-07-27,1392.0,56.0,19.0,24.0,14.0,1.0
16412,2017-07-28,1690.0,63.0,22.0,27.9,16.1,1.5
16412,2017-07-29,2592.0,56.0,21.8,28.2,15.3,2.6
16412,2017-07-30,2327.0,58.0,24.3,31.5,17.0,2.1
16412,2017-07-31,2749.0,51.0,25.0,32.2,17.8,2.1
16412,2017-08-01,2696.0,51.0,26.5,33.6,19.4,2.1
16412,2017-08-02,2287.0,64.0,27.7,33.8,21.5,2.1
16412,2017-08-03,2576.0,60.0,26.6,33.4,19.7,2.6
16412,2017-08-04,2471.0,53.0,28.3,34.5,22.0,2.6
16412,2017-08-05,2280.0,64.0,25.9,31.4,20.3,2.1
16412,2017-08-06,623.0,82.0,22.7,28.1,17.3,1.5
16412,2017-08-07,1913.0,60.0,20.3,24.6,15.9,2.6
16412,2017-08-08,1862.0,72.0,21.8,26.3,17.2,2.1
16412,2017-08-09,2152.0,67.0,23.3,28.9,17.7,1.5
16412,2017-08-10,1452.0,75.0,25.7,30.3,21.1,3.2
16412,2017-08-11,1833.0,74.0,22.4,27.4,17.4,1.5
16412,2017-08-12,1457.0,50.0,21.1,25.0,17.1,3.2
16412,2017-08-13,2633.0,53.0,19.6,26.2,12.9,2.6
16412,2017-08-14,2625.0,53.0,20.2,27.0,13.4,2.1
16412,2017-08-15,2571.0,53.0,21.5,28.5,14.4,1.5
16412,2017-08-16,1439.0,80.0,22.4,28.7,16.1,2.1
16412,2017-08-17,2425.0,64.0,21.8,28.5,15.0,1.0
16412,2017-08-18,2347.0,55.0,24.3,31.2,17.3,2.1
16412,2017-08-19,392.0,85.0,21.7,27.2,16.1,1.5
16412,2017-08-20,1813.0,59.0,18.0,22.2,13.7,3.8
16412,2017-08-21,1890.0,50.0,16.1,22.2,10.0,2.1
16412,2017-08-22,2378.0,55.0,15.7,22.7,8.7,2.1
16412,2017-08-23,2272.0,59.0,17.5,24.0,10.9,1.5
16412,2017-08-24,2333.0,62.0,20.9,28.7,13.1,1.0
16412,2017-08-25,1973.0,60.0,23.0,29.4,16.5,1.0
16412,2017-08-26,2159.0,62.0,24.5,31.9,17.1,1.0
16412,2017-08-27,2155.0,51.0,25.8,32.6,18.9,1.5
16412,2017-08-28,1111.0,77.0,22.3,27.0,17.6,1.0
16412,2017-08-29,2255.0,62.0,19.8,25.1,14.5,2.1
16412,2017-08-30,2261.0,61.0,20.0,27.3,12.6,1.0
16412,2017-08-31,2180.0,59.0,22.2,30.2,14.2,2.1
16412,2017-09-01,792.0,85.0,21.0,25.7,16.2,1.5
16412,2017-09-02,417.0,82.0,15.5,17.0,13.9,0.6
16412,2017-09-03,1185.0,60.0,15.1,18.3,11.8,2.1
16412,2017-09-04,2176.0,60.0,14.7,21.7,7.7,1.0
16412,2017-09-05,2172.0,54.0,16.4,23.6,9.2,1.0
16412,2017-09-06,1113.0,71.0,18.1,24.3,11.8,1.0
16412,2017-09-07,1009.0,76.0,16.7,19.1,14.3,1.5
16412,2017-09-08,1316.0,68.0,15.0,20.1,9.9,2.1
16412,2017-09-09,1990.0,67.0,17.0,25.3,8.6,1.5
16412,2017-09-10,873.0,73.0,18.0,22.3,13.7,1.5
16412,2017-09-11,299.0,91.0,17.2,19.5,14.8,1.5
16412,2017-09-12,549.0,84.0,14.9,17.1,12.6,1.0
16412,2017-09-13,1944.0,66.0,14.8,21.1,8.5,1.5
16412,2017-09-14,2009.0,61.0,18.7,26.0,11.3,5.2
16412,2017-09-15,452.0,81.0,11.5,14.2,8.7,1.0
16412,2017-09-16,377.0,90.0,12.2,14.0,10.4,1.0
16412,2017-09-17,508.0,89.0,12.9,14.4,11.4,1.0
16412,2017-09-18,709.0,82.0,11.2,14.8,7.6,1.0
16412,2017-09-19,214.0,90.0,10.9,12.9,8.8,3.8
16412,2017-09-20,734.0,65.0,12.2,16.1,8.3,2.6
16412,2017-09-21,1552.0,63.0,12.7,17.5,7.8,2.1
16412,2017-09-22,1423.0,67.0,13.6,19.9,7.2,1.5
16412,2017-09-23,1775.0,66.0,14.2,21.0,7.3,2.6
16412,2017-09-24,832.0,80.0,14.2,17.6,10.7,1.5
16412,2017-09-25,511.0,84.0,13.8,15.6,12.0,1.0
16412,2017-09-26,258.0,91.0,11.9,13.6,10.1,1.0
16412,2017-09-27,564.0,89.0,13.4,16.7,10.0,1.0
16412,2017-09-28,1189.0,75.0,16.1,19.1,13.0,1.0
16412,2017-09-29,1429.0,67.0,14.1,19.3,8.9,1.5
16412,2017-09-30,1236.0,60.0,13.5,16.6,10.4,1.5
16412,2017-10-01,1534.0,66.0,11.4,17.4,5.3,1.5
16412,2017-10-02,1607.0,71.0,11.1,17.7,4.5,1.0
16412,2017-10-03,402.0,89.0,11.8,15.2,8.3,1.0
16412,2017-10-04,1417.0,77.0,12.1,18.9,5.2,2.1
16412,2017-10-05,1574.0,70.0,16.8,23.3,10.3,1.0
16412,2017-10-06,1162.0,47.0,14.2,18.4,10.0,2.6
16412,2017-10-07,1519.0,60.0,10.8,16.7,4.9,1.0
16412,2017-10-08,1057.0,57.0,12.1,18.5,5.7,1.5
16412,2017-10-09,747.0,73.0,11.0,14.0,8.0,1.0
16412,2017-10-10,1377.0,68.0,12.6,18.3,6.8,1.5
16412,2017-10-11,1362.0,71.0,13.7,20.5,6.8,1.5
16412,2017-10-12,1385.0,68.0,14.6,22.8,6.4,1.5
16412,2017-10-13,1365.0,69.0,15.4,22.0,8.8,1.0
16412,2017-10-14,1325.0,76.0,15.0,20.6,9.4,2.1
16412,2017-10-15,1347.0,74.0,15.5,22.7,8.3,1.5
16412,2017-10-16,1333.0,75.0,15.8,23.3,8.2,1.5
16412,2017-10-17,1299.0,73.0,15.9,23.4,8.3,1.5
16412,2017-10-18,1258.0,72.0,15.3,21.7,8.9,1.5
16412,2017-10-19,1241.0,73.0,14.1,20.8,7.4,2.1
16412,2017-10-20,1131.0,75.0,13.4,20.1,6.7,1.0
16412,2017-10-21,704.0,75.0,13.0,19.0,7.0,1.0
16412,2017-10-22,202.0,89.0,11.1,13.4,8.8,0.6
16412,2017-10-23,359.0,63.0,9.5,11.7,7.2,2.1
16412,2017-10-24,1032.0,54.0,12.6,16.5,8.6,2.6
16412,2017-10-25,954.0,70.0,10.1,15.6,4.6,1.5
16412,2017-10-26,1049.0,75.0,12.2,18.9,5.5,1.5
16412,2017-10-27,229.0,64.0,11.4,13.7,9.0,3.2
16412,2017-10-28,618.0,56.0,9.7,14.4,4.9,1.0
16412,2017-10-29,825.0,62.0,12.3,19.6,5.0,4.5
16412,2017-10-30,739.0,57.0,7.5,11.4,3.5,2.1
16412,2017-10-31,1075.0,61.0,7.3,12.9,1.6,1.5
16412,2017-11-01,727.0,67.0,6.4,11.7,1.1,1.0
16412,2017-11-02,601.0,81.0,7.1,12.1,2.1,1.5
16412,2017-11-03,588.0,78.0,10.6,13.7,7.4,1.5
16412,2017-11-04,507.0,82.0,8.0,12.1,3.9,1.0
16412,2017-11-05,829.0,79.0,9.9,16.5,3.3,1.5
16412,2017-11-06,133.0,90.0,8.6,10.8,6.3,1.5
16412,2017-11-07,117.0,86.0,7.6,9.0,6.2,2.1
16412,2017-11-08,115.0,90.0,7.3,7.8,6.8,1.0
16412,2017-11-09,332.0,82.0,6.9,8.8,5.0,0.6
16412,2017-11-10,461.0,81.0,8.2,10.4,6.0,1.0
16412,2017-11-11,472.0,83.0,6.4,10.7,2.0,1.0
16412,2017-11-12,155.0,87.0,5.0,7.2,2.7,1.0
16412,2017-11-13,214.0,52.0,6.5,8.1,4.8,3.8
16412,2017-11-14,878.0,53.0,5.3,10.0,0.6,2.1
16412,2017-11-15,418.0,72.0,0.8,4.8,-3.2,1.0
16412,2017-11-16,282.0,63.0,4.1,6.9,1.3,1.0
16412,2017-11-17,98.0,85.0,5.5,6.0,4.9,1.0
16412,2017-11-18,431.0,84.0,6.1,7.9,4.3,1.0
16412,2017-11-19,522.0,78.0,3.6,8.2,-1.1,1.0
16412,2017-11-20,715.0,47.0,3.9,9.3,-1.5,3.2
16412,2017-11-21,533.0,67.0,5.1,9.8,0.3,1.0
16412,2017-11-22,429.0,77.0,7.2,11.5,2.8,1.0
16412,2017-11-23,710.0,75.0,6.5,13.6,-0.7,1.5
16412,2017-11-24,687.0,74.0,6.5,12.7,0.2,1.5
16412,2017-11-25,421.0,80.0,4.6,8.8,0.4,1.5
16412,2017-11-26,275.0,58.0,6.4,9.8,3.0,3.2
16412,2017-11-27,711.0,61.0,2.3,7.1,-2.6,1.5
16412,2017-11-28,551.0,71.0,-0.1,3.8,-4.0,1.0
16412,2017-11-29,229.0,79.0,2.5,4.7,0.3,1.5
16412,2017-11-30,307.0,92.0,2.1,3.6,0.5,0.6
16412,2017-12-01,227.0,88.0,0.6,1.9,-0.7,1.0
16412,2017-12-02,570.0,85.0,0.9,3.2,-1.5,1.5
16412,2017-12-03,669.0,77.0,-0.6,2.5,-3.7,1.5
16412,2017-12-04,260.0,80.0,-3.8,-0.3,-7.3,1.0
16412,2017-12-05,703.0,73.0,2.6,7.8,-2.7,1.0
16412,2017-12-06,654.0,77.0,3.3,6.9,-0.3,1.5
16412,2017-12-07,602.0,79.0,0.8,5.4,-3.9,1.0
16412,2017-12-08,158.0,71.0,0.6,4.2,-3.1,1.5
16412,2017-12-09,312.0,61.0,1.8,3.6,-0.1,2.1
16412,2017-12-10,498.0,67.0,-1.5,3.7,-6.6,1.5
16412,2017-12-11,126.0,90.0,4.4,7.0,1.8,1.5
16412,2017-12-12,187.0,82.0,9.6,13.2,6.0,2.1
16412,2017-12-13,247.0,87.0,3.9,6.9,0.8,1.0
16412,2017-12-14,259.0,81.0,2.8,6.7,-1.1,1.0
16412,2017-12-15,120.0,83.0,2.0,4.5,-0.6,1.5
16412,2017-12-16,397.0,82.0,3.3,5.8,0.8,1.0
16412,2017-12-17,519.0,79.0,0.9,4.8,-3.1,1.0
16412,2017-12-18,635.0,71.0,-0.1,4.2,-4.4,1.0
16412,2017-12-19,631.0,68.0,-2.4,2.5,-7.2,1.5
16412,2017-12-20,448.0,76.0,-0.9,2.4,-4.1,1.0
16412,2017-12-21,404.0,77.0,-1.8,2.0,-5.6,1.0
16412,2017-12-22,379.0,79.0,4.1,9.1,-1.0,1.0
16412,2017-12-23,616.0,75.0,3.0,7.8,-1.8,1.0
16412,2017-12-24,411.0,75.0,5.7,10.3,1.0,1.5
16412,2017-12-25,629.0,78.0,3.1,8.0,-1.8,1.5
16412,2017-12-26,538.0,76.0,2.1,7.9,-3.8,1.5
16412,2017-12-27,389.0,83.0,4.7,9.7,-0.4,1.0
16412,2017-12-28,187.0,76.0,4.4,6.8,1.9,2.6
16412,2017-12-29,567.0,48.0,1.7,4.7,-1.4,2.6
16412,2017-12-30,403.0,72.0,-0.6,3.0,-4.2,1.0
16412,2017-12-31,578.0,74.0,4.1,9.6,-1.5,1.5
16412,2018-01-01,97.0,75.0,3.9,8.0,-0.2,1.5
16412,2018-01-02,331.0,92.0,2.2,4.6,-0.2,1.0
16412,2018-01-03,362.0,80.0,1.7,5.5,-2.1,0.6
16412,2018-01-04,306.0,79.0,1.3,4.7,-2.1,1.0
16412,2018-01-05,457.0,81.0,4.3,9.3,-0.7,1.0
16412,2018-01-06,521.0,79.0,6.2,11.7,0.6,1.0
16412,2018-01-07,591.0,80.0,5.4,10.4,0.4,2.6
16412,2018-01-08,417.0,85.0,6.2,8.5,3.8,1.5
16412,2018-01-09,63.0,94.0,5.6,6.1,5.0,1.0
16412,2018-01-10,155.0,91.0,5.7,6.4,4.9,1.0
16412,2018-01-11,121.0,83.0,4.8,5.7,3.9,2.1
16412,2018-01-12,444.0,79.0,4.1,6.5,1.7,1.5
16412,2018-01-13,76.0,91.0,3.6,5.4,1.8,1.0
16412,2018-01-14,125.0,90.0,0.3,1.9,-1.3,2.1
16412,2018-01-15,130.0,85.0,-1.8,-1.3,-2.3,1.5
16412,2018-01-16,722.0,83.0,0.3,3.5,-3.0,1.0
16412,2018-01-17,373.0,69.0,3.3,5.6,1.0,2.1
16412,2018-01-18,555.0,67.0,3.0,6.4,-0.5,1.5
16412,2018-01-19,241.0,71.0,3.1,6.8,-0.6,1.5
16412,2018-01-20,725.0,71.0,1.4,5.7,-3.0,0.6
16412,2018-01-21,632.0,64.0,3.7,8.0,-0.6,2.6
16412,2018-01-22,575.0,67.0,1.5,4.1,-1.1,1.5
16412,2018-01-23,737.0,69.0,4.1,9.1,-0.9,1.5
16412,2018-01-24,741.0,73.0,3.3,8.7,-2.1,1.5
16412,2018-01-25,804.0,75.0,3.4,8.9,-2.1,1.0
16412,2018-01-26,530.0,79.0,3.0,7.1,-1.2,1.0
16412,2018-01-27,175.0,91.0,1.3,3.8,-1.3,1.0
16412,2018-01-28,547.0,91.0,1.3,3.3,-0.7,1.5
16412,2018-01-29,904.0,70.0,7.6,15.7,-0.6,1.5
16412,2018-01-30,885.0,63.0,8.0,14.5,1.5,2.1
16412,2018-01-31,381.0,77.0,5.0,7.6,2.4,1.0
16412,2018-02-01,447.0,74.0,4.8,10.3,-0.7,1.5
16412,2018-02-02,128.0,94.0,4.5,8.4,0.6,1.0
16412,2018-02-03,264.0,91.0,1.4,2.5,0.3,1.0
16412,2018-02-04,835.0,81.0,1.8,5.9,-2.3,1.5
16412,2018-02-05,532.0,75.0,0.8,3.7,-2.1,1.0
16412,2018-02-06,315.0,75.0,0.6,1.8,-0.7,1.5
16412,2018-02-07,243.0,90.0,0.2,1.3,-0.9,0.6
16412,2018-02-08,291.0,87.0,2.7,5.0,0.4,1.0
16412,2018-02-09,208.0,90.0,1.3,2.4,0.1,1.0
16412,2018-02-10,108.0,88.0,0.6,1.0,0.2,1.5
16412,2018-02-11,1049.0,74.0,2.1,4.8,-0.7,1.5
16412,2018-02-12,203.0,94.0,0.4,1.5,-0.8,1.0
16412,2018-02-13,547.0,63.0,1.8,3.4,0.1,2.1
16412,2018-02-14,1008.0,59.0,0.1,5.0,-4.9,2.1
16412,2018-02-15,1188.0,66.0,-1.6,3.4,-6.5,1.0
16412,2018-02-16,793.0,69.0,2.1,5.8,-1.7,1.0
16412,2018-02-17,807.0,71.0,4.3,6.6,1.9,1.5
16412,2018-02-18,491.0,68.0,3.0,5.3,0.7,1.0
16412,2018-02-19,519.0,64.0,0.9,2.6,-0.8,1.0
16412,2018-02-20,346.0,90.0,0.2,1.5,-1.2,1.5
16412,2018-02-21,462.0,86.0,1.0,3.0,-1.1,1.0
16412,2018-02-22,229.0,90.0,-0.1,1.0,-1.1,1.0
16412,2018-02-23,392.0,83.0,0.1,1.6,-1.4,0.6
16412,2018-02-24,399.0,78.0,-0.9,0.5,-2.2,2.6
16412,2018-02-25,1430.0,62.0,-7.0,-1.9,-12.1,1.5
16412,2018-02-26,705.0,64.0,-10.0,-5.5,-14.5,1.5
16412,2018-02-27,795.0,74.0,-7.0,-4.9,-9.0,2.6
16412,2018-02-28,1423.0,61.0,-9.8,-4.2,-15.3,1.0
16412,2018-03-01,1067.0,68.0,-10.5,-6.1,-14.8,2.1
16412,2018-03-02,358.0,78.0,-6.6,-5.1,-8.0,1.5
16412,2018-03-03,653.0,75.0,-3.0,-0.5,-5.4,1.0
16412,2018-03-04,451.0,75.0,-0.4,1.0,-1.8,1.0
16412,2018-03-05,266.0,87.0,0.0,1.0,-1.0,1.0
16412,2018-03-06,1054.0,83.0,1.0,3.6,-1.6,1.0
16412,2018-03-07,1200.0,81.0,4.5,9.7,-0.7,1.5
16412,2018-03-08,1555.0,64.0,7.2,12.3,2.0,2.1
16412,2018-03-09,968.0,62.0,5.5,12.1,-1.2,1.0
16412,2018-03-10,1218.0,57.0,8.5,15.0,2.0,1.5
16412,2018-03-11,1059.0,67.0,8.1,14.4,1.7,2.1
16412,2018-03-12,1052.0,66.0,10.8,16.1,5.4,2.1
16412,2018-03-13,987.0,65.0,8.8,15.0,2.5,2.6
16412,2018-03-14,975.0,59.0,8.7,13.7,3.6,1.5
16412,2018-03-15,616.0,78.0,7.8,10.8,4.8,1.5
16412,2018-03-16,663.0,83.0,9.0,11.9,6.0,1.0
16412,2018-03-17,232.0,89.0,5.3,8.1,2.5,2.1
16412,2018-03-18,273.0,89.0,1.2,3.9,-1.5,2.6
16412,2018-03-19,488.0,82.0,-1.9,-0.8,-3.0,1.5
16412,2018-03-20,785.0,77.0,-1.4,1.1,-3.9,1.0
16412,2018-03-21,1476.0,58.0,0.4,5.2,-4.5,2.6
16412,2018-03-22,1971.0,57.0,0.7,6.7,-5.4,1.5
16412,2018-03-23,1129.0,59.0,1.7,7.1,-3.8,2.6
16412,2018-03-24,871.0,57.0,5.4,8.7,2.0,2.1
16412,2018-03-25,507.0,70.0,3.7,6.3,1.1,1.5
16412,2018-03-26,1210.0,66.0,4.4,9.3,-0.5,1.5
16412,2018-03-27,1205.0,71.0,7.1,12.1,2.1,1.5
16412,2018-03-28,1463.0,69.0,6.7,13.0,0.4,1.5
16412,2018-03-29,265.0,80.0,8.5,10.5,6.5,1.5
16412,2018-03-30,461.0,86.0,6.7,8.3,5.1,1.0
16412,2018-03-31,652.0,85.0,8.7,13.0,4.4,1.5
16412,2018-04-01,1119.0,48.0,9.4,13.0,5.8,2.1
16412,2018-04-02,2067.0,47.0,9.2,16.5,1.8,1.5
16412,2018-04-03,1855.0,42.0,13.7,21.6,5.8,3.8
16412,2018-04-04,1016.0,46.0,15.6,18.4,12.8,4.5
16412,2018-04-05,493.0,68.0,13.4,16.3,10.5,2.6
16412,2018-04-06,2314.0,44.0,10.7,16.5,4.8,2.6
16412,2018-04-07,2002.0,58.0,10.0,17.2,2.7,1.5
16412,2018-04-08,2011.0,55.0,14.2,20.1,8.2,2.1
16412,2018-04-09,1852.0,46.0,14.8,23.3,6.2,2.6
16412,2018-04-10,1097.0,57.0,13.4,17.7,9.0,3.2
16412,2018-04-11,1777.0,54.0,14.1,21.2,7.0,2.6
